10,MISSILE,1350.0,108.0,-10,0.0,0.0,0.0,0.0,0.0,1
10,ZAPPER,1350.0,288.0,-10,0.0,0.0,0.0,90.0,0.0,2
10,ZAPPER,1350.0,432.0,-10,0.0,0.0,0.0,90.0,-2.0,3
10,ZAPPER,1350.0,360.0,-10,0.0,0.0,0.0,90.0,2.0,5
10,MISSILE,1350.0,72.0,-10,0.0,0.0,0.0,0.0,0.0,7
10,MISSILE,1350.0,144.0,-10,0.0,0.0,0.0,0.0,0.0,8
10,MISSILE,1350.0,216.0,-10,0.0,0.0,0.0,0.0,0.0,9
10,MISSILE,1350.0,648.0,-10,0.0,0.0,0.0,0.0,0.0,9
10,MISSILE,1350.0,576.0,-10,0.0,0.0,0.0,0.0,0.0,10
10,MISSILE,1350.0,504.0,-10,0.0,0.0,0.0,0.0,0.0,11
10,MISSILE,1350.0,72.0,-10,0.0,0.0,0.0,0.0,0.0,11
10,MISSILE,1350.0,144.0,-10,0.0,0.0,0.0,0.0,0.0,12
10,MISSILE,1350.0,216.0,-10,0.0,0.0,0.0,0.0,0.0,13

11,MISSILE,1350.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11,MISSILE,1350.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11,MISSILE,1350.0,396.0,0.0,0.0,0.0,0.0,-45.0,0.0,3

12,MISSILE,1350.0,540.0,-10,0.0,0.0,0.0,0.0,0.0,1
12,MISSILE,1350.0,648.0,-10,0.0,0.0,0.0,0.0,0.0,1
12,LASER,640.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,3
12,LASER,640.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,5
12,LASER,640.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,7

13,MISSILE,1350.0,72.0,-10.0,0.0,0.0,0.0,0.0,0.0,1
13,MISSILE,1350.0,144.0,-10.0,0.0,0.0,0.0,0.0,0.0,2
13,MISSILE,1350.0,216.0,-10.0,0.0,0.0,0.0,0.0,0.0,3
13,LASER,640.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13,LASER,640.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,3

14,MISSILE,1350.0,93.6,-10.0,0.0,0.0,0.0,0.0,0.0,1
14,MISSILE,1350.0,216.0,-10.0,0.0,0.0,0.0,0.0,0.0,2
14,MISSILE,1350.0,79.2,-10.0,0.0,0.0,0.0,0.0,0.0,3
14,MISSILE,1350.0,590.4,-10.0,0.0,0.0,0.0,0.0,0.0,4
14,MISSILE,1350.0,468.0,-10.0,0.0,0.0,0.0,0.0,0.0,5
14,MISSILE,1350.0,633.6,-10.0,0.0,0.0,0.0,0.0,0.0,6
14,MISSILE,1350.0,158.4,-10.0,0.0,0.0,0.0,0.0,0.0,7
14,MISSILE,1350.0,511.2,-10.0,0.0,0.0,0.0,0.0,0.0,8
14,MISSILE,1350.0,504.0,-10.0,0.0,0.0,0.0,0.0,0.0,9
14,MISSILE,1350.0,93.6,-10.0,0.0,0.0,0.0,0.0,0.0,10
14,MISSILE,1350.0,100.8,-10.0,0.0,0.0,0.0,0.0,0.0,11
14,MISSILE,1350.0,93.6,-10.0,0.0,0.0,0.0,0.0,0.0,12
14,MISSILE,1350.0,410.4,-10.0,0.0,0.0,0.0,0.0,0.0,13
14,MISSILE,1350.0,590.4,-10.0,0.0,0.0,0.0,0.0,0.0,14
14,MISSILE,1350.0,216.0,-10.0,0.0,0.0,0.0,0.0,0.0,15
14,MISSILE,1350.0,374.4,-10.0,0.0,0.0,0.0,0.0,0.0,16
14,MISSILE,1350.0,504.0,-10.0,0.0,0.0,0.0,0.0,0.0,17
14,MISSILE,1350.0,446.4,-10.0,0.0,0.0,0.0,0.0,0.0,18
14,MISSILE,1350.0,302.4,-10.0,0.0,0.0,0.0,0.0,0.0,19
14,MISSILE,1350.0,468.0,-10.0,0.0,0.0,0.0,0.0,0.0,20

15,LASER,640.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,LASER,640.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,LASER,640.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,LASER,640.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,LASER,640.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,LASER,640.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,LASER,640.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,17
15,LASER,640.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,17
15,LASER,640.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,17
15,LASER,640.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,17
15,LASER,640.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,17
15,LASER,640.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,17

16,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,MISSILE,1350.0,144.0,0.0,0.0,0.0,0.0,45.0,0.0,1
16,MISSILE,1350.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,2
16,MISSILE,1350.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,3
16,MISSILE,1350.0,216.0,0.0,0.0,0.0,0.0,45.0,0.0,3
16,MISSILE,1350.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,4
16,MISSILE,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,5
16,MISSILE,1350.0,288.0,0.0,0.0,0.0,0.0,45.0,0.0,5
16,MISSILE,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,7

17,ZAPPER,1350.0,324.0,-2.0,0.0,0.0,0.0,30.0,0.0,1
17,ZAPPER,1350.0,108.0,-2.0,0.0,0.0,0.0,30.0,0.0,3
17,ZAPPER,1350.0,432.0,-2.0,0.0,0.0,0.0,30.0,0.0,3
17,ZAPPER,1350.0,216.0,-2.0,0.0,0.0,0.0,30.0,0.0,5
17,ZAPPER,1350.0,540.0,-2.0,0.0,0.0,0.0,30.0,0.0,5
17,ZAPPER,1350.0,324.0,-2.0,0.0,0.0,0.0,30.0,0.0,7
17,ZAPPER,1350.0,648.0,-2.0,0.0,0.0,0.0,30.0,0.0,7
17,ZAPPER,1350.0,432.0,-2.0,0.0,0.0,0.0,30.0,0.0,9

18,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,LASER,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,3
18,LASER,1350.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,7
18,LASER,1350.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,15

19,MISSILE,1350.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19,MISSILE,1350.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,2
19,MISSILE,1350.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,3
19,MISSILE,1350.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,4
19,MISSILE,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,5
19,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,7
19,MISSILE,1350.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,8
19,MISSILE,1350.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,9
19,MISSILE,1350.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,10
19,MISSILE,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,11
19,MISSILE,1350.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,13
19,MISSILE,1350.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,14
19,MISSILE,1350.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,15
19,MISSILE,1350.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,16
19,MISSILE,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,17
19,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,19
19,MISSILE,1350.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,20
19,MISSILE,1350.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,21
19,MISSILE,1350.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,22
19,MISSILE,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,23

20,ZAPPER,1350.0,216.0,-2.0,0.0,0.0,0.0,15.0,0.0,1
20,ZAPPER,1350.0,108.0,-2.0,0.0,0.0,0.0,45.0,0.0,3
20,ZAPPER,1350.0,324.0,-2.0,0.0,0.0,0.0,60.0,0.0,5
20,ZAPPER,1350.0,216.0,-2.0,0.0,0.0,0.0,25.0,0.0,5
20,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,7
20,MISSILE,1350.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,7
20,ZAPPER,1350.0,432.0,-2.0,0.0,0.0,0.0,20.0,0.0,7
20,ZAPPER,1350.0,324.0,-2.0,0.0,0.0,0.0,90.0,0.0,9

20,ZAPPER,1350.0,216.0,-2.0,0.0,0.0,0.0,0.0,0.0,9
20,ZAPPER,1350.0,396.0,-2.0,0.0,0.0,0.0,15.0,0.0,12
20,ZAPPER,1350.0,324.0,-2.0,0.0,0.0,0.0,35.0,0.0,15

21,LASER,1350.0,72.0,0.0,0.5,0.0,0.0,0.0,0.0,1
21,LASER,1350.0,648.0,0.0,-0.5,0.0,0.0,0.0,0.0,1
21,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,MISSILE,1350.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,LASER,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,15

22,MISSILE,1350.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,ZAPPER,1350.0,324.0,-2.0,0.0,0.0,0.0,30.0,0.0,1
22,ZAPPER,1350.0,108.0,-2.0,0.0,0.0,0.0,30.0,0.0,3
22,ZAPPER,1350.0,432.0,-2.0,0.0,0.0,0.0,30.0,0.0,3
22,ZAPPER,1350.0,216.0,-2.0,0.0,0.0,0.0,30.0,0.0,5
22,LASER,1350.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,7
22,LASER,1350.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,7

23,ZAPPER,1350.0,259.2,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),1
23,ZAPPER,1350.0,396.0,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),4
23,ZAPPER,1350.0,122.4,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),7
23,ZAPPER,1350.0,367.2,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),10
23,ZAPPER,1350.0,568.8,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),13
23,ZAPPER,1350.0,172.8,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),16
23,ZAPPER,1350.0,590.4,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),19
23,ZAPPER,1350.0,216.0,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),22
23,ZAPPER,1350.0,460.8,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),25
23,ZAPPER,1350.0,230.4,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),28
23,ZAPPER,1350.0,108.0,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),31
23,ZAPPER,1350.0,403.2,-2.0,0.0,0.0,0.0,0.0,RANDOM(-3;3),34

24,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24,LASER,1350.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,5
24,LASER,1350.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,5
24,MISSILE,1350.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,15
24,MISSILE,1350.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,16
24,MISSILE,1350.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,17

25,MISSILE,1350.0,72.0,0.0,0.0,0.0,0.0,-45.0,0.0,1
25,MISSILE,1350.0,144.0,0.0,0.0,0.0,0.0,-45.0,0.0,2
25,MISSILE,1350.0,216.0,0.0,0.0,0.0,0.0,-45.0,0.0,3
25,MISSILE,1350.0,288.0,0.0,0.0,0.0,0.0,-45.0,0.0,4
25,MISSILE,1350.0,360.0,0.0,0.0,0.0,0.0,-45.0,0.0,5
25,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,45.0,0.0,10
25,MISSILE,1350.0,576.0,0.0,0.0,0.0,0.0,45.0,0.0,11
25,MISSILE,1350.0,504.0,0.0,0.0,0.0,0.0,45.0,0.0,12
25,MISSILE,1350.0,432.0,0.0,0.0,0.0,0.0,45.0,0.0,13
25,MISSILE,1350.0,360.0,0.0,0.0,0.0,0.0,45.0,0.0,14
25,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,20
25,MISSILE,1350.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,21
25,MISSILE,1350.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,22
25,MISSILE,1350.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,23
25,MISSILE,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,24
25,MISSILE,1350.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,25

26,LASER,1350.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26,LASER,1350.0,108.0,0.0,0.6,0.0,0.0,0.0,0.0,1
26,LASER,1350.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26,LASER,1350.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,12
26,LASER,1350.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,12
26,LASER,1350.0,252.0,0.0,0.6,0.0,0.0,0.0,0.0,17
26,LASER,1350.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,24
26,LASER,1350.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,24
26,LASER,1350.0,388.8,0.0,0.6,0.0,0.0,0.0,0.0,32

27,MISSILE,1350.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27,MISSILE,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27,MISSILE,1350.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27,ZAPPER,1350.0,144.0,-2.0,0.0,90.0,0.0,0.0,0.0,1
27,ZAPPER,1350.0,576.0,-2.0,0.0,90.0,0.0,0.0,0.0,1
27,ZAPPER,1350.0,72.0,-2.0,0.0,0.0,0.0,0.0,0.0,2
27,ZAPPER,1350.0,648.0,-2.0,0.0,0.0,0.0,0.0,0.0,2
27,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,3
27,MISSILE,1350.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3
27,MISSILE,1350.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,4
27,ZAPPER,1350.0,360.0,-2.0,0.0,0.0,0.0,10.0,0.0,4
27,MISSILE,1350.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,4
27,MISSILE,1350.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,5
27,MISSILE,1350.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,5
27,ZAPPER,1350.0,72.0,-2.0,0.0,0.0,0.0,0.0,0.0,6
27,ZAPPER,1350.0,648.0,-2.0,0.0,0.0,0.0,0.0,0.0,6
27,ZAPPER,1350.0,144.0,-2.0,0.0,0.0,0.0,90.0,0.0,7
27,ZAPPER,1350.0,576.0,-2.0,0.0,0.0,0.0,90.0,0.0,7

28,ZAPPER,1350.0,72.0,-2.0,0.0,0.0,0.0,90.0,0.0,1
28,ZAPPER,1350.0,216.0,-2.0,0.0,0.0,0.0,90.0,0.0,1
28,ZAPPER,1350.0,360.0,-2.0,0.0,0.0,0.0,90.0,0.0,1
28,ZAPPER,1350.0,648.0,-2.0,0.0,0.0,0.0,90.0,0.0,5
28,ZAPPER,1350.0,504.0,-2.0,0.0,0.0,0.0,90.0,0.0,5
28,ZAPPER,1350.0,360.0,-2.0,0.0,0.0,0.0,90.0,0.0,5
28,ZAPPER,1350.0,72.0,-2.0,0.0,0.0,0.0,90.0,0.0,9
28,ZAPPER,1350.0,216.0,-2.0,0.0,0.0,0.0,90.0,0.0,9
28,ZAPPER,1350.0,360.0,-2.0,0.0,0.0,0.0,90.0,0.0,9

29,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29,LASER,1350.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29,MISSILE,1350.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,2
29,MISSILE,1350.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,3
29,LASER,1350.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,5
29,MISSILE,1350.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,7
29,MISSILE,1350.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,8
29,LASER,1350.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,9
29,MISSILE,1350.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,9
29,MISSILE,1350.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,10
29,MISSILE,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,11
29,MISSILE,1350.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,12
29,MISSILE,1350.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,13
29,LASER,1350.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,13
29,LASER,1350.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,17
29,ZAPPER,1350.0,576.0,-2.0,0.0,0.0,0.0,90.0,0.0,25
29,ZAPPER,1350.0,432.0,-2.0,0.0,0.0,0.0,90.0,0.0,25
29,ZAPPER,1350.0,288.0,-2.0,0.0,0.0,0.0,90.0,0.0,25

30,MISSILE,1350.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,LASER,1350.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,LASER,1350.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,LASER,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,MISSILE,1350.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,2
30,MISSILE,1350.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,3
30,MISSILE,1350.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,4
30,MISSILE,1350.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,10
30,MISSILE,1350.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,11
30,MISSILE,1350.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,12
30,ZAPPER,1350.0,72.0,-2.0,0.0,0.0,0.0,90.0,0.0,12
30,ZAPPER,1350.0,216.0,-2.0,0.0,0.0,0.0,90.0,0.0,12
30,ZAPPER,1350.0,360.0,-2.0,0.0,0.0,0.0,90.0,0.0,12
30,MISSILE,1350.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,13
END_OF_PATTERNS
